book,num,title,title2,originalTitle,composer,composer2,author,author2,theme
JEM,1043,Là où est l'esprit du Seigneur,Tu t'es penché vers moi,,"Olivier, Samuel",Samuel Olivier,"Olivier, Samuel",Samuel Olivier,Saint-Esprit
JEM,1044,Un seul Dieu,Il y a un seul corps,,"Dubray, Benoît",Benoît Dubray,"Dubray, Benoît",Benoît Dubray,Unité
JEM,1045,Jamais tu ne m'abandonnes,Même si je marche dans la vallée,Even Though I walk through the Valley,"Redman, Matt et Beth",Matt et Beth Redman,"Redman, Matt et Beth",Matt et Beth Redman,Foi et confiance
JEM,1046,Louez-le,D'ici aux confins de la terre,,Eglise Lyon Centre Glorious,Eglise Lyon Centre Glorious,Eglise Lyon Centre Glorious,Eglise Lyon Centre Glorious,Louange
JEM,1047,Tu es Roi,À qui d'autre irions-nous ?,,"Baron, Yves",Yves Baron,"Baron, Yves",Yves Baron,Dieu
JEM,1048,Libéré,Qu'importe ce qui s'offre à moi,,"Bertrand, Ugo ; Corn, Sébastien ; Olivier, Marie-Esther ; Labonté, Simon","Ugo Bertrand, Sébastien Corn, Marie-Esther Olivier, Simon Labonté","Bertrand, Ugo ; Corn, Sébastien ; Olivier, Marie-Esther ; Labonté, Simon","Ugo Bertrand, Sébastien Corn, Marie-Esther Olivier, Simon Labonté",Salut
JEM,1049,Oh ! Quelle grâce,Je ne peux que te remercier,,"Marvane, Matt",Matt Marvane,"Marvane, Matt",Matt Marvane,Grâce
JEM,1050,Le Roi de mon cœur,Que le Roi de mon cœur,King of my Heart,"Mark, John ; McMillan, Sarah",John Mark et Sarah McMillan ,"Mark, John ; McMillan, Sarah",John Mark et Sarah McMillan ,Dieu
JEM,1051,"Majestueux, majestueux",Je te loue encore et encore,,"Miranda-Chang, Alexandra",Alexandra Miranda-Chang,"Miranda-Chang, Alexandra",Alexandra Miranda-Chang,Louange
JEM,1052,Les océans,L'ombre et la peur,,"Adam, Julien",Julien Adam,"Adam, Julien",Julien Adam,Victoire
JEM,1053,Paix,En prière,,"Riedinger, Denis ; Ostrini, Thierry",Denis Riedinger et Thierry Ostrini,"Riedinger, Denis ; Ostrini, Thierry",Denis Riedinger et Thierry Ostrini,Foi et confiance
JEM,1054,Abba Père,Bien avant,,"Olivier, Samuel",Samuel Olivier,"Olivier, Samuel",Samuel Olivier,Père
JEM,1055,Majestueux,Assis dans le ciel,,"Luiten, Dan ; Poulet, Jérémie",Dan Luiten et Jérémie Poulet,"Luiten, Dan ; Poulet, Jérémie",Dan Luiten et Jérémie Poulet,Dieu
JEM,1056,Frappez dans vos mains,,,"Berning, Pat",Pat Berning,"Bèze, Théodore de",Théodore de Bèze,Louange
JEM,1057,Christ est la lumière,Quittant la gloire de ton ciel,Light Of All The Earth,"Marvane, Matt ; Baloche, Paul",Matt Marvane et Paul Baloche,"Marvane, Matt ; Baloche, Paul",Matt Marvane et Paul Baloche,Louange
JEM,1058,Tu es fidèle,"Père éternel, je me confie en toi",,"Zbinden, Louise",Louise Zbinden,"Zbinden, Louise",Louise Zbinden,Foi et confiance
JEM,1059,Quel que soit,"Toi et ton feu, toi en mon cœur",,"Ostrini, Thierry",Thierry Ostrini,"Ostrini, Thierry",Thierry Ostrini,Ecoute
JEM,1060,"Ta présence, mes délices",Je veux faire de ta présence,,"de Katow, Pierre-Nicolas",Pierre-Nicolas de Katow,"de Katow, Pierre-Nicolas",Pierre-Nicolas de Katow,Intimité
JEM,1061,Pour la cause de ce monde,Je te remets ma vie,For the sake of the world,"Johnson, Brian ; Riddle, Jeremy ; Taylor, Joel","Brian Johnson, Jeremy Riddle et Joel Taylor","Johnson, Brian ; Riddle, Jeremy ; Taylor, Joel","Brian Johnson, Jeremy Riddle et Joel Taylor","Passion, amour"
JEM,1062,Montre-moi l'aurore,O puissance de la croix,Oh to see the dawn,"Getty, Keith ; Townend, Stuart",Keith Getty et Stuart Townend,"Getty, Keith ; Townend, Stuart",Keith Getty et Stuart Townend,Sacrifice
JEM,1063,Je prie pour mon pays,Que ta gloire vienne,,"Rochat, Etienne",Etienne Rochat,"Rochat, Etienne",Etienne Rochat,Intercession
JEM,1064,Règne sur nos cœurs,Une seule Eglise,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Prière
JEM,1065,L'amour de notre Père,"Il guérit, restaure",,"Olivier, Samuel",Samuel Olivier,"Olivier, Samuel",Samuel Olivier,Identité
JEM,1066,Rédempteur adorable,,Aurelia,"Wesley, Samuel Sebastian",Samuel Sebastian Wesley,"Humbert, Amélie",Amélie Humbert,Sacrifice
JEM,1067,À cause de son nom,,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Foi et confiance
JEM,1068,Nous élevons nos mains vers toi,,,"Pouzin, Benjamin et Thomas",Benjamin et Thomas Pouzin,"Pouzin, Benjamin et Thomas",Benjamin et Thomas Pouzin,Louange
JEM,1069,Jésus est,"Emmanuel, il est venu sur terre",,"Marvane, Matt ; Kendrick, Graham",Matt Marvane et Graham Kendrick,"Marvane, Matt ; Kendrick, Graham",Matt Marvane et Graham Kendrick,Jésus-Christ
JEM,1070,Je chanterai ton nom,Tout en moi soupire après ce jour glorieux,,"Pelatan, Emmanuel",Emmanuel Pelatan,"Pelatan, Emmanuel",Emmanuel Pelatan,Proclamation
JEM,1071,Libéré,À la croix tu as déclaré,,"Luiten, Dan ; Poulet, Jérémie",Dan Luiten et Jérémie Poulet,"Luiten, Dan ; Poulet, Jérémie",Dan Luiten et Jérémie Poulet,Louange
JEM,1072,Éveiller,C'est en toi que je renais,,"Christopher ; Hopper, Jennifer",Christopher et Jennifer Hopper,"Schneider, Rolf ; Blyth, Lisa",Rolf Schneider et Lisa Blyth,Consécration
JEM,1073,Quand les justes crient,,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Exhortation
JEM,1074,Vase d'argile,Grâce infinie de notre Dieu,Broken Vessels,"Houston, Joel ; Myrin, Jonas",Joel Houston et Jonas Myrin,"Houston, Joel ; Myrin, Jonas",Joel Houston et Jonas Myrin,Grâce
JEM,1075,Nous chantons ta victoire,"Jésus, au-dessus de tout nom",,"Marvane, Matthieu",Matthieu Marvane,"Marvane, Matthieu",Matthieu Marvane,Victoire
JEM,1076,Dieu dans tout mon être,,Everything,"Hughes, Tim",Tim Hughes,"Hughes, Tim",Tim Hughes,Consécration
JEM,1077,Le serviteur souffrant,"Méprisé, rejeté, de tous abandonné",,"Motte, Thérèse",Thérèse Motte,"Motte, Thérèse",Thérèse Motte,Sacrifice
JEM,1078,"Gloire, honneur",Mon cœur déborde,All the glory,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Louange
JEM,1079,Ce nom si merveilleux,O ce nom est si merveilleux,Beautiful Name,"Fielding, Ben ; Ligertwood, Brook",Ben Fielding et Brook Ligertwood,"Fielding, Ben ; Ligertwood, Brook",Ben Fielding et Brook Ligertwood,Jésus-Christ
JEM,1080,"Dieu, tes bienfaits sont grands",,Great are your works,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Adoration
JEM,1081,Psaume de la création,"Mon Dieu, tu es grand et beau",,"Richard, Patrick",Patrick Richard,"Richard, Patrick",Patrick Richard,Création
JEM,1082,Ils viendront d'orient,,They Shall Come From The East,"Gowans, John",John Gowans,"Sterckx, André",André Sterckx,Prophétique
JEM,1083,Dieu souverain,Assis devant le trône,,"Blanc, Thomas",Thomas Blanc,"Blanc, Thomas",Thomas Blanc,Adoration
JEM,1084,Dieu sauveur,Nos voix unies à celles des anges,,Horizon Louange,Horizon Louange,"Pecastaing, Makéda",Makéda Pecastaing,Louange
JEM,1085,Mon rédempteur vit,Mais je sais que mon Rédempteur vit,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Foi et confiance
JEM,1086,"Seigneur, à quel autre","Et, nous, nous avons cru",,Inconnu,Inconnu,Inconnu,Inconnu,Consécration
JEM,1087,Béni soit le pas,Il est le Roi des rois,,"Ostrini, Thierry",Thierry Ostrini,"Ostrini, Thierry",Thierry Ostrini,Proclamation
JEM,1088,Du lever du soleil,Qui est semblable au Seigneur,,"Bussy, Jean-François",Jean-François Bussy,"Bussy, Jean-François",Jean-François Bussy,Louange
JEM,1089,Le cri,"Gloire, honneur",,"Giordano, Jérémy",Jérémy Giordano,"Giordano, Jérémy",Jérémy Giordano,Proclamation
JEM,1090,Esprit de Dieu,"Oui, nous voulons être un peuple embrasé",,"Olivier, Samuel",Samuel Olivier,"Olivier, Samuel",Samuel Olivier,Saint-Esprit
JEM,1091,Tu es un Dieu de joie,,,"Charton, Francine",Francine Charton,"Charton, Francine",Francine Charton,"Joie, célébration"
JEM,1092,Dieu répand le Saint-Esprit,,,"Motte, Thérèse",Thérèse Motte,"Motte, Thérèse",Thérèse Motte,Prophétique
JEM,1093,Je m'abandonne,Vois mon cœur grand ouvert,Lay me down,"Tomlin, Chris ; Redman, Matt ; Myrin, Jonas ; Ingram, Jason","Chris Tomlin, Matt Redman, Jonas Myrin et Jason Ingram","Tomlin, Chris ; Redman, Matt ; Myrin, Jonas ; Ingram, Jason","Chris Tomlin, Matt Redman, Jonas Myrin et Jason Ingram",Consécration
JEM,1094,Réjouis-toi,,,"Panci, Linda",Linda Panci,"Panci, Linda",Linda Panci,"Joie, célébration"
JEM,1095,Christ seul me suffit,,Christ is Enough,"Morgan, Reuben ; Myrin, Jonas",Reuben Morgan et Jonas Myrin,"Morgan, Reuben ; Myrin, Jonas",Reuben Morgan et Jonas Myrin,Foi et confiance
JEM,1096,Nos âmes espèrent en toi,,,"Freymond, Siméon ; Meylan, Céline",Siméon Freymond et Céline Meylan,"Freymond, Siméon ; Meylan, Céline",Siméon Freymond et Céline Meylan,Consécration
JEM,1097,Laissons entrer le Roi de gloire,,,"Luiten, Dan ; Poulet, Jérémie",Dan Luiten et Jérémie Poulet,"Luiten, Dan ; Poulet, Jérémie",Dan Luiten et Jérémie Poulet,Louange
JEM,1098,Merveilleux sacrifice,Je ne peux vivre sans ton amour,,"Hopper, Jennifer",Jennifer Hopper,"Hopper, Jennifer",Jennifer Hopper,Louange
JEM,1099,Fou de toi,Même si mes yeux ne t'ont pas vu,,"Decourroux, Philippe",Philippe Decourroux,"Decourroux, Philippe",Philippe Decourroux,"Passion, amour"
JEM,1100,Tout-Puissant,Tout-Puissant est son nom,,"Decourroux, Philippe",Philippe Decourroux,"Decourroux, Philippe",Philippe Decourroux,Dieu
JEM,1101,Il m'a sauvé,Je raconterai,,"Marvane, Matt",Matt Marvane,"Marvane, Matt",Matt Marvane,Salut
JEM,1102,Gloire à ton nom,,,"Luiten, Dan",Dan Luiten,"Luiten, Dan",Dan Luiten,Adoration
JEM,1103,"Toi seul, ô Jésus",,,"de Katow, Pierre-Nicolas",Pierre-Nicolas de Katow,"de Katow, Pierre-Nicolas",Pierre-Nicolas de Katow,Jésus-Christ
JEM,1104,Je veux proclamer,Qu'importent mes peurs,,"Corn, Sébastien; Hoareau, Stéphane",Sébastien Corn ; Stéphane Hoareau,"Corn, Sébastien; Hoareau, Stéphane",Sébastien Corn ; Stéphane Hoareau,Proclamation
JEM,1105,Homme de douleur,,,"Crocker, Matt; Ligertwood, Brooke",Matt Crocker; Brooke Ligertwood,"Crocker, Matt; Ligertwood, Brooke",Matt Crocker; Brooke Ligertwood,Sacrifice
JEM,1106,Dieu de l'impossible,,,"Ndoumi, Marie-Laure",Marie-Laure Ndoumi,"Ndoumi, Marie-Laure",Marie-Laure Ndoumi,Dieu
JEM,1107,Si l'Éternel ne bâtit la maison,,,"Freymond, Sylvain",Sylvain Freymond,"Freymond, Sylvain",Sylvain Freymond,Foi et confiance
JEM,1108,Tu t'es donné,,,"de Katow, Pierre-Nicolas",Pierre-Nicolas de Katow,"de Katow, Pierre-Nicolas",Pierre-Nicolas de Katow,Reconnaissance
JEM,1109,Accueillez-vous,,,"Reymond, François",François Reymond,"Reymond, François",François Reymond,Exhortation
JEM,1110,Ébloui,Je viens vers toi,,"Luiten, Dan",Dan Luiten,"Luiten, Dan",Dan Luiten,Intimité
JEM,1111,Dieu créateur,,,"Adam, Julien",Julien Adam,"Adam, Julien",Julien Adam,Création
JEM,1112,Solo Christo,Fils de Dieu,,"Corn, Sébastien ; Robin, Emmanuel",Sébastien Corn et Emmanuel Robin,"Corn, Sébastien ; Robin, Emmanuel",Sébastien Corn et Emmanuel Robin,Jésus-Christ
JEM,1113,Parole devenue chair,,,"Corn, Sébastien ; Rasoamanana, Ando",Sébastien Corn et Ando Rasoamanana,"Robin, Emmanuel",Emmanuel Robin,Parole de Dieu
JEM,1114,Rien ne peut sauver mon âme,,Nothing but the Blood,"Lowry, Robert",Robert Lowry,"Lowry, Robert",Robert Lowry,Sacrifice
JEM,1115,Car tu es Dieu au-dessus de la terre,,,"Ostrini, Thierry",Thierry Ostrini,"Ostrini, Thierry",Thierry Ostrini,Dieu
JEM,1116,Bénédiction,Peuple saint et béni,,"de Katow, Pierre-Nicolas",Pierre-Nicolas de Katow,"de Katow, Pierre-Nicolas",Pierre-Nicolas de Katow,Bénédiction
JEM,1117,Jamais trop tard,,,"Porter, David",David Porter,"Porter, David; Dekker, Hélène",David Porter et Hélène Dekker,Evangélisation
JEM,1118,Que mes regards,"Sauveur, ô Maître",,"Byrne, Mary Elisabeth",Mary Elisabeth Byrne,"Ostrini, Thierry ; Frappier, Christian",Thierry Ostrini et Christian Frappier,Consécration
JEM,1119,Celui qui est,Je veux être là,Great I am,"Anderson, Jared",Jared Anderson,"Anderson, Jared",Jared Anderson,Louange
JEM,1120,Toujours le même,"Tu étais, tu es et tu seras",,"Marvane, Matt",Matt Marvane,"Marvane, Matt",Matt Marvane,Dieu
JEM,1121,Tu as triomphé,Du ciel abaissé,,"Ferrari, Jérémy",Jérémy Ferrari,"Ferrari, Jérémy",Jérémy Ferrari,Victoire
JEM,1122,Relever le faible,Au-delà des océans,,"Pouzin, Benjamin et Thomas",Benjamin et Thomas Pouzin,"Pouzin, Benjamin et Thomas",Benjamin et Thomas Pouzin,"Deuil, épreuves"
JEM,1123,Un souffle nouveau,"Père, je n'ai qu'un désir",,"Luiten, Dan",Dan Luiten,"Luiten, Dan",Dan Luiten,Saint-Esprit
JEM,1124,Je m'abandonne,Me voici à genoux,I surrender,"Crocker, Matt",Matt Crocker,"Crocker, Matt",Matt Crocker,Consécration
JEM,1125,À jamais,Les étoiles ont pleuré,Forever,"Johnson, Brian; Jobe, Kari; Johnson, Jenn; Wilson, Gabriel; Taylor, Joel; Giffort, Christa Black","Brian Johnson, Kari Jobe, Jenn Johnson, Gabriel Wilson, Joel Taylor et Christa Black Giffort","Johnson, Brian; Jobe, Kari; Johnson, Jenn; Wilson, Gabriel; Taylor, Joel; Giffort, Christa Black","Brian Johnson, Kari Jobe, Jenn Johnson, Gabriel Wilson, Joel Taylor et Christa Black Giffort",Proclamation
JEM,1126,"Dieu, nous voulons voir ta gloire",,,"Gingras, Luc",Luc Gingras,"Gingras, Luc",Luc Gingras,Dieu
JEM,1127,Aide-nous,,,"Frappier, Christian",Christian Frappier,"Ostrini, Thierry; Frappier, Christian",Thierry Ostrini et Christian Frappier,Prière
JEM,1128,Dans ta maison,"Ô Seigneur, mon berger",,"Blanc, Thomas",Thomas Blanc,"Blanc, Thomas",Thomas Blanc,Espérance
JEM,1129,Nous élevons son étendard,,Keep the banner flying high,"Kendrick, Graham",Graham Kendrick,"Kendrick, Graham",Graham Kendrick,Proclamation
JEM,1130,De toute tribu,,,"Corfdir, Vincent; Schneider, Rolf","Vincent Corfdir, Rolf Schneider","Corfdir, Vincent; Schneider, Rolf",Vincent Corfdir et Rolf Schneider,Adoration
JEM,1131,À tes pieds,"Dieu tout-puissant, tu resplendis",,"de Katow, Pierre-Nicolas ; Ostrini, Thierry",Pierre-Nicolas de Katow,"de Katow, Pierre-Nicolas ; Ostrini, Thierry",Pierre-Nicolas de Katow,Adoration
JEM,1132,Notre Père,,,"Marvane, Matt",Matt Marvane,"Marvane, Matt",Matt Marvane,Prière
JEM,1133,Je suis dans la joie,,,Chant de louange africain,Chant de louange africain,Inconnu,Inconnu,"Joie, célébration"
JEM,1134,Nous ne tremblerons pas,En Dieu est notre conﬁance,We will not be shaken,"Johnson, Brian; Strand, Bobby; Fielding, Ben; Hartley, Bob; Greely, Chris","Brian Johnson, Bobby Strand, Ben Fielding, Bob Hartley et Chris Greely","Johnson, Brian; Strand, Bobby; Fielding, Ben; Hartley, Bob; Greely, Chris","Brian Johnson, Bobby Strand, Ben Fielding, Bob Hartley et Chris Greely",Victoire
JEM,1135,Ancre,J'ai cet espoir,Anchor,"Fielding, Ben; Ussher, Dean",Ben Fielding et Dean Ussher,"Fielding, Ben; Ussher, Dean",Ben Fielding et Dean Ussher,Foi et confiance
JEM,1136,Ma passion,Quand les montagnes trembleront,,"Pouzin, Benjamin et Thomas",Benjamin et Thomas Pouzin,"Pouzin, Benjamin et Thomas",Benjamin et Thomas Pouzin,"Passion, amour"
JEM,1137,J'ai préparé pour le Seigneur,,,"Freymond, Sylvain et Siméon",Siméon et Sylvain Freymond,"Freymond, Sylvain; Schneider, Rolf",Sylvain Freymond et Rolf Schneider,Consécration
JEM,1138,Alléluia,C'est I'hymne universel,,"Olivier, Samuel",Samuel Olivier,"Olivier, Samuel",Samuel Olivier,Adoration
JEM,1139,Arrêtez et sachez,Quand tout s'agite,,"de Katow, Pierre-Nicolas et Mary-Colleen",Pierre-Nicolas et Mary-Colleen de Katow,"de Katow, Pierre-Nicolas et Mary-Colleen",Pierre-Nicolas et Mary-Colleen de Katow,Dieu
JEM,1140,Je t'ai trouvé,Tu n'étais pas dans le vent,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Dieu
JEM,1141,"Oui, j'ai décidé",,,"Olivier, Samuel",Samuel Olivier,"Olivier, Samuel",Samuel Olivier,Consécration
JEM,1142,"Mon Dieu, je m'abandonne",,,"Ramos, Mady",Mady Ramos,"Ramos, Mady",Mady Ramos,Consécration
JEM,1143,Christ a triomphé,,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Victoire
JEM,1144,Vases d'argile,Nous portons ce trésor,,"Schneider, Rolf",Rolf Schneider,"Schneider, Rolf",Rolf Schneider,Identité
JEM,1145,Mon espoir,Lumière dans ma nuit,All my hope,"Morgan, Reuben; Ingram, Jason",Reuben Morgan et Jason Ingram,"Morgan, Reuben; Ingram, Jason",Reuben Morgan et Jason Ingram,Espérance
JEM,1146,Alpha et Oméga,Tu es l'Alpha et l'Oméga,Alpha and Omega,"Mutanbira, Erasmus",Erasmus Mutanbira,"Mutanbira, Erasmus",Erasmus Mutanbira,Adoration
JEM,1147,Il est monté au ciel,,,"Gonzalez, Pascal",Pascal Gonzalez,"Gonzalez, Pascal",Pascal Gonzalez,Jésus-Christ
JEM,1148,Ta main bienfaisante,,,"Reymond, François",François Reymond,"Reymond, François",François Reymond,Foi et confiance
JEM,1149,Un moment avec toi,,,"Kugler, Matthieu",Matthieu Kugler,"Kugler, Matthieu",Matthieu Kugler,Intimité
JEM,1150,Tu es Dieu,Tu es celui,,"de Katow, Pierre-Nicolas",Pierre-Nicolas de Katow,"de Katow, Pierre-Nicolas",Pierre-Nicolas de Katow,Dieu
JEM,1151,"Maintenant, mon œil t'a vu",Qui était là,,"Fruhinsholz, Cédric",Cédric Fruhinsholz,"Fruhinsholz, Cédric",Cédric Fruhinsholz,Création
