"book","num","title","title2","originalTitle","composer","composer2","author","author2","theme"
"À toi la gloire",346,"Oh ! quel bonheur de le connaître",,"I Will Sing Of My Redeemer","McGranahan, James","James McGranahan","Glardon, Auguste","Auguste Glardon","Joie - bonheur"
"À toi la gloire",347,"Dans mon âme un beau soleil brille",,,"Sweney, John Robson","John Robson Sweney","Isely, Gustave","Gustave Isely","Joie - bonheur"
"À toi la gloire",348,"Oh ! quel parfait bonheur !",,,"Gabriel, Charles Hutchinson","Charles Hutchinson Gabriel","Blocher, Mme Madeleine","Mme Madeleine Blocher","Joie - bonheur"
"À toi la gloire",349,"C'est un rempart que notre Dieu",,"Ein feste Burg ist unser Gott","Luther, Martin","Martin Luther","Saillens, Ruben","Ruben Saillens","Combats et victoire"
"À toi la gloire",350,"Lève-toi, vaillante armée !",,"Angels, from the Realms of Glory","Smart, Henry","Henry Smart","Bersier, Eugène","Eugène Bersier","Combats et victoire"
"À toi la gloire",351,"Plus que vainqueurs !",,,"Ambresin, Fr.","Fr. Ambresin","Ambresin, Fr.","Fr. Ambresin","Combats et victoire"
"À toi la gloire",352,"Debout, sainte cohorte",,"Stand up, stand up for Jesus","Webb, George James","George James Webb","Saillens, Ruben","Ruben Saillens","Combats et victoire"
"À toi la gloire",353,"À celui qui sera vainqueur",,"Singing all the time","Stebbins, George Coles","George Coles Stebbins","Humbert, Mlle Amélie","Mlle Amélie Humbert","Combats et victoire"
"À toi la gloire",354,"Le signal de la victoire",,"Hold the Fort","Bliss, Philip-Paul","Philip-Paul Bliss","Barde, Edouard","Edouard Barde","Combats et victoire"
"À toi la gloire",355,"Jusqu'à la mort",,,"Air américain","Air américain","Saillens, Ruben","Ruben Saillens","Combats et victoire"
"À toi la gloire",356,"La lutte suprême",,"Onward, Christian Soldiers","Sullivan, Arthur","Arthur Sullivan","Saillens, Ruben","Ruben Saillens","Combats et victoire"
"À toi la gloire",357,"Il est une sainte guerre",,"Unser Herrscher","Neander, Joachim","Joachim Neander","Monod, Edouard","Edouard Monod","Combats et victoire"
"À toi la gloire",358,"Debout, nous sommes frères !",,"O Lord, Thou Hast Ascended","Mason, Dr Lowell","Dr Lowell Mason","Nicole, Jules-Marcel","Jules-Marcel Nicole","Combats et victoire"
"À toi la gloire",359,"Qui veut pour le Maître ?",,"Who is on the Lord's Side","Goss, John","John Goss","Arnéra, Hector","Hector Arnéra","Combats et victoire"
"À toi la gloire",360,"Pour porter le glaive",,,"Roberts, Caradog","Caradog Roberts","Benoit, Claire-Lise de","Claire-Lise de Benoit","Combats et victoire"
"À toi la gloire",361,"Quel bonheur de marcher avec lui !",,"It's glory just to walk","Lillenas, Haldor","Haldor Lillenas","Omer, A.","A. Omer","Combats et victoire"
"À toi la gloire",362,"Veux-tu briser du péché le pouvoir ?",,"There is Power in the Blood","Jones, Lewis Edgar","Lewis Edgar Jones","Guillod, Georges","Georges Guillod","Combats et victoire"
"À toi la gloire",363,"L'Eternel combattra pour vous",,,"Woerden, Pierre van","Pierre van Woerden","Woerden, Pierre van","Pierre van Woerden","Combats et victoire"
"À toi la gloire",364,"Publiez bien haut la grande nouvelle",,"Whosoever Will","Bliss, Philip-Paul","Philip-Paul Bliss","Glardon, Auguste","Auguste Glardon","A l'œuvre !"
"À toi la gloire",365,"Jésus te confie",,,"Recueil Chants joyeux","Recueil Chants joyeux","Hunter, James","James Hunter","A l'œuvre !"
"À toi la gloire",366,"Travaillons et luttons",,,"Doane, William Howard","William Howard Doane","Humbert, Mlle Amélie","Mlle Amélie Humbert","A l'œuvre !"
"À toi la gloire",367,"Par le nom de Jésus",,,"Air anglais","Air anglais","Benoit, Claire-Lise de","Claire-Lise de Benoit","A l'œuvre !"
"À toi la gloire",368,"La croix reste debout",,"Hallelujah for the Cross","McGranahan, James","James McGranahan","Saillens, Ruben","Ruben Saillens","A l'œuvre !"
"À toi la gloire",369,"Béni sois-tu, tendre Maître !",,"Savior, Like A Shepherd Lead Us","Bradbury, Willliam Batchelder","Willliam Batchelder Bradbury","Mégroz-Cornaz, H.","H. Mégroz-Cornaz","A l'œuvre !"
"À toi la gloire",370,"Peuple de Dieu, proclame",,,"Inconnu","Inconnu","Benoit, Claire-Lise de","Claire-Lise de Benoit","A l'œuvre !"
"À toi la gloire",371,"La voix de Christ nous appelle",,"Out of Darkness into Light","Sankey, Ira David","Ira David Sankey","Saillens, Ruben","Ruben Saillens","A l'œuvre !"
"À toi la gloire",372,"Qu'ils sont beaux sur les montagnes",,,"Air allemand","Air allemand","Recueil Rosselloty","Recueil Rosselloty","A l'œuvre !"
"À toi la gloire",373,"Dès que l'aube dépose",,"Work, for the night is coming","Mason, Dr Lowell","Dr Lowell Mason","Saillens, Ruben","Ruben Saillens","A l'œuvre !"
"À toi la gloire",374,"Vous qui gardez les murs",,,"Malan, César","César Malan","Malan, César","César Malan","A l'œuvre !"
"À toi la gloire",375,"Sentinelle vigilante",,"Guide Me, O Thou Great Jehovah","Hastings, Thomas","Thomas Hastings","Humbert, Mlle Amélie","Mlle Amélie Humbert","A l'œuvre !"
"À toi la gloire",376,"Écoutez l'appel du Berger",,"Bring Them In","Ogden, William Augustine","William Augustine Ogden","Rochedieu, Charles","Charles Rochedieu","A l'œuvre !"
"À toi la gloire",377,"Amis, voulez-vous savoir ?",,,"Kuen, Alfred","Alfred Kuen","Richard, Hortense","Hortense Richard","Témoignage"
"À toi la gloire",378,"Le Seigneur Jésus",,,"Air hollandais","Air hollandais","Blocher, Jacques-A.","Jacques-A. Blocher","Témoignage"
"À toi la gloire",379,"Le ciel était voilé",,,"Air américain","Air américain","Saillens, Ruben","Ruben Saillens","Témoignage"
"À toi la gloire",380,"Salut, montagnes bien-aimées",,,"Roucaute, Louis","Louis Roucaute","Saillens, Ruben","Ruben Saillens","Témoignage"
"À toi la gloire",381,"Seigneur, que la terre entière",,,"Nichol, Henry Ernest","Henry Ernest Nichol","Saillens, Ruben","Ruben Saillens","Réveil"
"À toi la gloire",382,"Sur le chemin de la gloire",,,"Brentano, Clemens","Clemens Brentano","Inconnu","Inconnu","Témoignage"
"À toi la gloire",383,"Divin soleil de justice",,,"Air bohémien","Air bohémien","Nicole, Jules-Marcel","Jules-Marcel Nicole","Réveil"
"À toi la gloire",384,"L'horizon se colore",,,"Ewing, Alexander","Alexander Ewing","Saillens, Ruben","Ruben Saillens","Ciel"
"À toi la gloire",385,"O toi qui fus fondée",,"Jerusalem the Golden","Ewing, Alexander","Alexander Ewing","Saillens, Ruben","Ruben Saillens","Ciel"
"À toi la gloire",386,"Voir mon Sauveur",,"Face to face with Christ","Tullar, Grant Colfax","Grant Colfax Tullar","Rochedieu, Charles","Charles Rochedieu","Ciel"
"À toi la gloire",387,"O Dieu ! nous le plaçons",,,"Rousseau, Jean-Jacques","Jean-Jacques Rousseau","Monod, Edouard","Edouard Monod","Présentation d'un enfant"
"À toi la gloire",388,"Daigne bénir, fidèle et tendre Père",,"Eventide","Monk, William Henry","William Henry Monk","Decoppet, Auguste Louis","Auguste Louis Decoppet","Présentation d'un enfant"
"À toi la gloire",389,"Sur ces époux, Père éternel",,"Wie schön leuchtet der Morgenstern","Nicolaï, Philippe","Philippe Nicolaï","Bersier, Eugène","Eugène Bersier","Mariage"
"À toi la gloire",390,"Seigneur Jésus, céleste frère",,,"Air anglais","Air anglais","Blocher, Jacques-A.","Jacques-A. Blocher","Mariage"
"À toi la gloire",391,"Jésus sois avec vous",,"God be with you till we meet again","Tomer, William Gould","William Gould Tomer","Rochedieu, Charles","Charles Rochedieu","Fuite du temps"
"À toi la gloire",392,"O Seigneur Eternel",,"Nun danket alle Gott","Crüger, Jean","Jean Crüger","Recordon, Charles-François","Charles-François Recordon","Fuite du temps"
"À toi la gloire",393,"Nos fugitives années",,,"Psautier de Strasbourg","Psautier de Strasbourg","Buisson, E.","E. Buisson","Fuite du temps"
"À toi la gloire",394,"Je suis petit, mais…",,,"Malan, César","César Malan","Malan, César","César Malan","Chants pour enfants"
"À toi la gloire",395,"O Dieu, que cette année",,"O Welt, ich muss dich lassen","Isaac, Heinrich","Heinrich Isaac","Bèze, Théodore De","Théodore De Bèze","Fuite du temps"
"À toi la gloire",396,"Nul enfant n'est trop petit",,,"Air américain","Air américain","Mégroz-Cornaz, H.","H. Mégroz-Cornaz","Chants pour enfants"
"À toi la gloire",397,"Je suis la lumière",,"Jesus Bids Us Shine","Excell, Edwin Othello","Edwin Othello Excell","Monod, Théodore","Théodore Monod","Chants pour enfants"
"À toi la gloire",398,"David n'avait rien que sa fronde",,,"Lasserre, Mlle E.","Mlle E. Lasserre","Chambrier, Alice de","Alice de Chambrier","Chants pour enfants"
"À toi la gloire",399,"Dans le calme",,,"C. non Papa","C. non Papa","Kuen, Alfred","Alfred Kuen","Canons"
"À toi la gloire",400,"Par ta Parole",,,"Canon populaire","Canon populaire","Kuen, Alfred","Alfred Kuen","Canons"
