"book","num","title","title2","originalTitle","composer","composer2","author","author2","theme"
"Ailes de la Foi",1,"Qu'on batte des mains.",,,"Bourgeois, Louis","Louis Bourgeois","Bèze, Théodore De","Théodore De Bèze","Psaumes"
"Ailes de la Foi",2,"Peuples, venez.",,,"Bourgeois, Louis","Louis Bourgeois","Bèze, Théodore De","Théodore De Bèze","Psaumes"
"Ailes de la Foi",3,"Rendez à Dieu l'honneur suprême.",,,"Bourgeois, Louis","Louis Bourgeois","Marot, Clément","Clément Marot","Psaumes"
"Ailes de la Foi",4,"Il faut grand Dieu.",,,"Bourgeois, Louis","Louis Bourgeois","Marot, Clément","Clément Marot","Psaumes"
"Ailes de la Foi",5,"Gloire à Dieu, notre Créateur.",,,"Bourgeois, Louis","Louis Bourgeois","(Chants Evangéliques)","(Chants Evangéliques)","Psaumes"
"Ailes de la Foi",6,"Bénissons Dieu, mon âme.",,,"Recueil de Strasbourg","Recueil de Strasbourg","Marot, Clément","Clément Marot","Psaumes"
"Ailes de la Foi",7,"À Celui qui nous a sauvés.",,,"Bourgeois, Louis","Louis Bourgeois","Pictet, Bénédict.","Bénédict. Pictet","Psaumes"
"Ailes de la Foi",8,"La terre au Seigneur appartient.",,,"Bourgeois, Louis","Louis Bourgeois","Marot, Clément","Clément Marot","Psaumes"
"Ailes de la Foi",9,"Dieu, c'est dans ta Sion sainte.",,,"Bourgeois, Louis","Louis Bourgeois","Bèze, Théodore De","Théodore De Bèze","Psaumes"
"Ailes de la Foi",10,"L'Eternel seul est Seigneur.",,"Benevento","Webbe, Samuel","Samuel Webbe","Malan, César","César Malan","Psaumes"
"Ailes de la Foi",11,"Gloire, gloire à l Eternel.",,"Benevento","Webbe, Samuel","Samuel Webbe","Lamouroux, Dr","Dr Lamouroux","Psaumes"
"Ailes de la Foi",12,"Comme un cerf altéré brame.",,,"Bourgeois, Louis","Louis Bourgeois","Bèze, Théodore De","Théodore De Bèze","Psaumes"
"Ailes de la Foi",13,"Roi des Rois, Eternel mon Dieu.",,,"Dagues, P.","P. Dagues","Bèze, Théodore De","Théodore De Bèze","Psaumes"
"Ailes de la Foi",14,"Dieu fort et grand.",,,"Beethoven, Ludwig van","Ludwig van Beethoven","Lemire, Mme","Mme Lemire","Psaumes"
"Ailes de la Foi",15,"O mon Dieu, mon Sauveur.",,,"Bourgeois, Louis","Louis Bourgeois","Marot, Clément","Clément Marot","Psaumes"
"Ailes de la Foi",16,"L'Eternel est mon Berger.",,,"Berg, Alban Maria Johannes","Alban Maria Johannes Berg","Decoppet, Auguste Louis","Auguste Louis Decoppet","Psaumes"
"Ailes de la Foi",17,"À toi mon Dieu mon coeur monte.",,,"Bourgeois, Louis","Louis Bourgeois","Marot, Clément","Clément Marot","Psaumes"
"Ailes de la Foi",18,"Je lève les yeux.",,,"Goudimel, Claude","Claude Goudimel","Decoppet, Auguste Louis","Auguste Louis Decoppet","Psaumes"
"Ailes de la Foi",19,"Au fort de ma détresse.",,,"Strasbourg 1539","Strasbourg 1539","Marot, Clément","Clément Marot","Psaumes"
"Ailes de la Foi",20,"Mon Dieu prête-moi l'oreille.",,,"Bourgeois, Louis","Louis Bourgeois","Bèze, Théodore De","Théodore De Bèze","Psaumes"
"Ailes de la Foi",21,"J'aime mon Dieu.",,,"Dagues, P.","P. Dagues","Bèze, Théodore De","Théodore De Bèze","Psaumes"
"Ailes de la Foi",22,"L'Eternel seul est ma lumière.",,,"Haydn, Joseph","Joseph Haydn","Malan, César","César Malan","Psaumes"
"Ailes de la Foi",23,"Qui sous la garde du grand Dieu.",,,"Bourgeois, Louis","Louis Bourgeois","Marot, Clément","Clément Marot","Psaumes"
"Ailes de la Foi",24,"Seigneur, tu fus notre refuge.",,"O God, our help in ages past","Croft, Dr. William","Dr. William Croft","Nicole, Jules-Marcel","Jules-Marcel Nicole","Psaumes"
"Ailes de la Foi",25,"Que Dieu se montre seulement.",,"Es sind doch selig alle","Greiter, Matthias","Matthias Greiter","Bèze, Théodore De","Théodore De Bèze","Psaumes"
"Ailes de la Foi",26,"Éternel, ta fidélité.",,"Es sind doch selig alle","Greiter, Matthias","Matthias Greiter","Marot, Clément","Clément Marot","Psaumes"
"Ailes de la Foi",27,"Heureux celui de qui Dieu.",,,"Bourgeois, Louis","Louis Bourgeois","Marot, Clément","Clément Marot","Psaumes"
"Ailes de la Foi",28,"Source de tous les biens.",,,"Malan, César","César Malan","Corneille, Pierre","Pierre Corneille","Psaumes"
"Ailes de la Foi",29,"Oui, je bénirai Dieu.",,,"Malan, César","César Malan","Malan, César","César Malan","Psaumes"
"Ailes de la Foi",30,"Chrétiens, peuple fidèle.",,,"Wolf-Hauloch","Wolf-Hauloch","Empeytaz, Henri-Louis","Henri-Louis Empeytaz","Louange"
"Ailes de la Foi",31,"Ton Eglise triomphante.",,,"Mountain, James","James Mountain","Saillens, Ruben","Ruben Saillens","Louange"
"Ailes de la Foi",32,"Du Rocher de Jacob.",,,"Malan, César","César Malan","Malan, César","César Malan","Louange"
"Ailes de la Foi",33,"Chantons, chantons sans cesse.",,,"Malan, César","César Malan","Clottu, F.-G.","F.-G. Clottu","Louange"
"Ailes de la Foi",34,"Grand Dieu, nous te bénissons.",,"Sun of my soul, Thou Savior Dear ","Ritter ; Recueil de Vienne 1774","Ritter ; Recueil de Vienne 1774","Empeytaz, Henri-Louis","Henri-Louis Empeytaz","Louange"
"Ailes de la Foi",35,"Grand Dieu, nous te louons.",,,"Psautier","Psautier","Pictet, Bénédict.","Bénédict. Pictet","Louange"
"Ailes de la Foi",36,"Hosanna, béni soit.",,,"Malan, César","César Malan","Malan, César","César Malan","Louange"
"Ailes de la Foi",37,"Les cieux et la terre.",,"O Worship the King all glorious above","Mozart, Wolfgang Amadeus","Wolfgang Amadeus Mozart","Budry, Edmond Louis","Edmond Louis Budry","Louange"
"Ailes de la Foi",38,"Je chanterai, Seigneur.",,,"Delaborde, L.-J.","L.-J. Delaborde","Racine, Louis","Louis Racine","Louange"
"Ailes de la Foi",39,"Est-il bien vrai, Seigneur.",,,"Delaborde, L.-J.","L.-J. Delaborde","Chabeaud-Latour, Mlle de","Mlle de Chabeaud-Latour","Louange"
"Ailes de la Foi",40,"Jésus, Jésus, Jésus.",,"Requiem aeternam dona eis, Domine","Webbe, Samuel d'après Mozart, Wolfgang Amadeus","Samuel Webbe d'après Wolfgang Amadeus Mozart","Juillard, A.","A. Juillard","Louange"
"Ailes de la Foi",41,"Oui, pour son peuple.",,,"Bost, Ami","Ami Bost","Clottu, F.-G.","F.-G. Clottu","Louange"
"Ailes de la Foi",42,"Seigneur, grand Dieu.",,,"Kovats, Dr Louis","Dr Louis Kovats","Kovats, Dr Louis ; imité par Wargenau-Saillens, Mme M.","Dr Louis Kovats ; imité par Mme M. Wargenau-Saillens","Louange"
"Ailes de la Foi",43,"Oui, je veux te bénir.",,,"Olivier, François","François Olivier","Dumont, François","François Dumont","Louange"
"Ailes de la Foi",44,"Ma richesse, ma gloire.",,"Jerusalem","Purday, Charles Henry","Charles Henry Purday","Bez","Bez","Louange"
"Ailes de la Foi",45,"Quand le vol de la tempête.","Compte les bienfaits de Dieu","Count Your Blessings","Excell, Edwin Othello","Edwin Othello Excell","Perenoud, Marcelle","Marcelle Perenoud","Louange"
"Ailes de la Foi",46,"Par tous les saints glorifiés.",,"Deemster","Owen, William","William Owen","Saillens, Ruben","Ruben Saillens","Louange"
"Ailes de la Foi",47,"À celui qui nous a lavés.",,"All Hail the Power of Jesus' Name","Shrubsole, William","William Shrubsole","Humbert, Mlle Amélie","Mlle Amélie Humbert","Louange"
"Ailes de la Foi",48,"Que ne puis-je ô mon Dieu.",,,"Duvernoy, Henri","Henri Duvernoy","Monod, Adolphe","Adolphe Monod","Louange"
"Ailes de la Foi",49,"Christ est ressuscité.",,,"Duvernoy, Henri","Henri Duvernoy","Monod, Edouard","Edouard Monod","Louange"
"Ailes de la Foi",50,"Saint, saint, saint est l'Eternel.",,,"Presbyterian Hymnal","Presbyterian Hymnal","Empeytaz, Henri-Louis","Henri-Louis Empeytaz","Louange"
"Ailes de la Foi",51,"Seigneur, que n'ai-je mille voix.",,"Lyngham","Jarman, Thomas","Thomas Jarman","Saillens, Ruben","Ruben Saillens","Louange"
"Ailes de la Foi",52,"Toi qui disposes.",,"Crusader's Hymn","Air silésien","Air silésien","Sautter, Blanche","Blanche Sautter","Louange"
"Ailes de la Foi",53,"Vers toi monte notre hommage.","Loué soit ton amour",,"Mélodie anglaise","Mélodie anglaise","Budry, Edmond Louis","Edmond Louis Budry","Louange"
"Ailes de la Foi",54,"Que ton fidèle amour.",,,"Malan, César","César Malan","Malan, César","César Malan","Louange"
"Ailes de la Foi",55,"De Dieu l'amour éternel.","Il est à moi, je suis à lui","I Am His, and He Is Mine","Mountain, James","James Mountain","Saillens, Ruben","Ruben Saillens","Louange"
"Ailes de la Foi",56,"O tendresse infinie.",,,,,"Saillens, Ruben ; imité de Booth, Général William","Ruben Saillens ; imité de Général William Booth","Louange"
"Ailes de la Foi",57,"Oui, ton amour.",,"It passeth Knowledge","Sankey, Ira David","Ira David Sankey","Saillens, Ruben","Ruben Saillens","Louange"
"Ailes de la Foi",58,"Tu m'as aimé, Seigneur.",,,"Haydn, Johann Michael","Johann Michael Haydn","Chavannes, Frédéric","Frédéric Chavannes","Louange"
"Ailes de la Foi",59,"O Seigneur, ô Sauveur.",,,"Haydn, Johann Michael","Johann Michael Haydn","Vinet, Alexandre","Alexandre Vinet","Louange"
"Ailes de la Foi",60,"Un nouveau combattant.",,,"Haydn, Johann Michael","Johann Michael Haydn","Vinet, Alexandre","Alexandre Vinet","Louange"
"Ailes de la Foi",61,"O quel bonheur de le connaître.","Chantons, chantons d'un cœur joyeux","I Will Sing Of My Redeemer","Mac Granahan, James","James Mac Granahan","Glardon, Auguste","Auguste Glardon","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",62,"À l'Agneau sur son trône.",,"Diademata","Elvey, George Job","George Job Elvey","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",63,"Amour sublime.","Seigneur ta grâce",,"Hunter, James","James Hunter","Hunter, James","James Hunter","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",64,"Dans les cieux et sur la terre.","Quel beau nom porte l'Oint","Take the Name of Jesus with You","Doane, William Howard","William Howard Doane","Jaulmes, Gédéon","Gédéon Jaulmes","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",65,"En Christ seul est mon espérance.","Jésus est ma retraite sûre","Eaton","Wywill, Zerubbabel","Zerubbabel Wywill","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",66,"Dieu lui-même, ô mystère.","Nous dirons son amour","Lord of the living harvest","Martin-Hickel, Mme","Mme Martin-Hickel","Monod, Théodore","Théodore Monod","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",67,"Jésus, au nom saint et doux.",,"Evelyn","Sullivan, Arthur","Arthur Sullivan","Bersier, Eugène","Eugène Bersier","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",68,"Jésus-Christ est ma sagesse.",,"Close to Thee","Vail, Silas Jones","Silas Jones Vail","Budry, Edmond Louis","Edmond Louis Budry","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",69,"Jésus est notre Ami suprême.",,"Oh, How He Loves !","Beaty, Richard-William","Richard-William Beaty","Charrière, Mlle de","Mlle de Charrière","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",70,"Jésus, ô nom qui surpasse.",,"Now, o now I needs must part","Dowland, John","John Dowland","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",71,"La croix reste debout.",,"Hallelujah for the Cross","Mac Granahan, James","James Mac Granahan","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",72,"Ah ! si ton sang, si ta mort, si ta vie.",,"Grablied","Flemming, Friedrich Ferdinand","Friedrich Ferdinand Flemming","Gregor, Charles","Charles Gregor","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",73,"Pour Toi seul en qui j'espère.",,"Only Thee","Doane, William Howard","William Howard Doane","Glardon, Auguste","Auguste Glardon","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",74,"Le Maître est là qui t'appelle.","Viens à Lui, viens à Lui","Only Thee","Doane, William Howard","William Howard Doane","Budry, Edmond Louis","Edmond Louis Budry","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",75,"T'aimer, ô Sauveur charitable.",,,"Mélodie populaire suisse","Mélodie populaire suisse","Monod, Mme W.","Mme W. Monod","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",76,"Quand le Sauveur naquit.",,"Hark, hark, my soul !","Smart, Henry Thomas","Henry Thomas Smart","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",77,"Jésus est au milieu de nous.",,,"Sankey, Ira David","Ira David Sankey","Pélaz, Adèle","Adèle Pélaz","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",78,"Quel ami fidèle et tendre.",,"What a friend we have in Jesus","Converse, Charles Crozat","Charles Crozat Converse","Bonnard, Emile","Emile Bonnard","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",79,"Tant qu'il vit, tant qu'il règne.",,,"Mélodie russe","Mélodie russe","Chatelain, Ph.","Ph. Chatelain","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",80,"Qui me relève dans mes chutes.",,"Through the Love of God","Southgate, Thomas Bishop","Thomas Bishop Southgate","Monod, Henri","Henri Monod","Jésus-Christ - Sa gloire, son amour"
"Ailes de la Foi",81,"Voici Noël, ô douce nuit.",,"Stille Nacht, heilige Nacht","Grüber, Franz Xaver","Franz Xaver Grüber","Mégroz, Mme","Mme Mégroz","Jésus-Christ - Sa naissance"
"Ailes de la Foi",82,"Brillante étoile du matin.","Seigneur, Sauveur, Fils du Père","Wie schön leuchtet der Morgenstern","Nicolaï, Philippe","Philippe Nicolaï","Roehrich, Louis","Louis Roehrich","Jésus-Christ - Sa naissance"
"Ailes de la Foi",83,"Sur ces époux, Père éternel.",,"Wie schön leuchtet der Morgenstern","Nicolaï, Philippe","Philippe Nicolaï","Bersier, Eugène","Eugène Bersier","Jésus-Christ - Sa naissance"
"Ailes de la Foi",84,"Dans la nuit, voyez ces mages.",,,"Stillwell, Emma-I.","Emma-I. Stillwell","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa naissance"
"Ailes de la Foi",85,"Dans le silence de la nuit.",,,"Tournier, G.","G. Tournier","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa naissance"
"Ailes de la Foi",86,"Dans les champs le berger veille.","Gloire à Dieu, gloire à Dieu",,"Sankey, Ira David","Ira David Sankey","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa naissance"
"Ailes de la Foi",87,"Écoutez un saint cantique.",,"Llanfair","Air Gallois","Air Gallois","André, Alfred","Alfred André","Jésus-Christ - Sa naissance"
"Ailes de la Foi",88,"Il est né, le Roi du monde.","Dans l'étable misérable","He will hide me","Mac Granahan, James","James Mac Granahan","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa naissance"
"Ailes de la Foi",89,"Il est un jour.",,,"Osborne, Mme","Mme Osborne","Tournier, Louis","Louis Tournier","Jésus-Christ - Sa naissance"
"Ailes de la Foi",90,"Jésus est né.",,,"Naegeli, Hans Georg","Hans Georg Naegeli","Tournier, Louis","Louis Tournier","Jésus-Christ - Sa naissance"
"Ailes de la Foi",91,"Jésus est né.",,,"Vieil air arrangé par MM. Chopin et Lapuchin","Vieil air arrangé par MM. Chopin et Lapuchin","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa naissance"
"Ailes de la Foi",92,"O poussière de la terre.",,"Diolch Iddo (Thanks be to Him)","O'Kane, Tullius Clinton","Tullius Clinton O'Kane","Pélaz, Adèle","Adèle Pélaz","Jésus-Christ - Sa naissance"
"Ailes de la Foi",93,"Salut, blanche étoile.",,"Adeste fideles",," ","Monod, Théodore","Théodore Monod","Jésus-Christ - Sa naissance"
"Ailes de la Foi",94,"Terre, chante de joie.",,"Come, Thou almighty King","Giardini, Felice de","Felice de Giardini","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa naissance"
"Ailes de la Foi",95,"C'est à la croix.",,,"O'Kane, Tullius Clinton","Tullius Clinton O'Kane","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa mort"
"Ailes de la Foi",96,"Étoile d'or.",,,"O'Kane, Tullius Clinton","Tullius Clinton O'Kane","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa mort"
"Ailes de la Foi",97,"O qui voudra croire.",,,"O'Kane, Tullius Clinton","Tullius Clinton O'Kane","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa mort"
"Ailes de la Foi",98,"O Christ, quelle immense douleur.",,,"Sankey, Ira David","Ira David Sankey","Sagnol, E.","E. Sagnol","Jésus-Christ - Sa mort"
"Ailes de la Foi",99,"O Jésus, ta croix domine.",,"All for Jesus","Stainer, John ; harmonisation par Haein, E.","John Stainer ; harmonisation par E. Haein","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa mort"
"Ailes de la Foi",100,"Chef couvert de blessures.",,"Herzlich tut mich verlangen","Hassler, Hans Leo","Hans Leo Hassler","Psalmodie morave","Psalmodie morave","Jésus-Christ - Sa mort"
"Ailes de la Foi",101,"Agneau de Dieu, par tes langueurs.",,,"Malan, César","César Malan","Malan, César","César Malan","Jésus-Christ - Sa mort"
"Ailes de la Foi",102,"Rédempteur adorable.",,"Aurelia","Wesley, Samuel Sebastian","Samuel Sebastian Wesley","Humbert, Mlle Amélie","Mlle Amélie Humbert","Jésus-Christ - Sa mort"
"Ailes de la Foi",103,"Au combat de la vie.",,"Aurelia","Wesley, Samuel Sebastian","Samuel Sebastian Wesley","Monod, Edouard","Edouard Monod","Jésus-Christ - Sa mort"
"Ailes de la Foi",104,"Seigneur, dans ma souffrance.",,"Aurelia","Wesley, Samuel Sebastian","Samuel Sebastian Wesley","Chabeaud-Latour, Mlle de","Mlle de Chabeaud-Latour","Jésus-Christ - Sa mort"
"Ailes de la Foi",105,"Divin Sauveur.","Ta grâce infinie vaut mieux que la vie",,"Consécration et Louange","Consécration et Louange","Favre, Ernest","Ernest Favre","Jésus-Christ - Sa mort"
"Ailes de la Foi",106,"Un regard sur ta croix sanglante.",,,"Mason, Dr Lowell","Dr Lowell Mason","Rochedieu, Charles","Charles Rochedieu","Jésus-Christ - Sa mort"
"Ailes de la Foi",107,"Golgotha, mont de la victoire.",,"Rockingham","Miller, Edward","Edward Miller","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa mort"
"Ailes de la Foi",108,"Quand je contemple cette croix.",,"Rockingham","Miller, Edward","Edward Miller","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa mort"
"Ailes de la Foi",109,"O Saint-Esprit, descends.",,"Rockingham","Miller, Edward","Edward Miller","Pilet, E.","E. Pilet","Saint-Esprit"
"Ailes de la Foi",110,"Jésus, Jésus, mon Sauveur.",,"The Cross of Jesus","Sankey, Ira David","Ira David Sankey","Humbert, Mlle Amélie","Mlle Amélie Humbert","Jésus-Christ - Sa mort"
"Ailes de la Foi",111,"Viens, mon âme, et contemple.",,"O Welt, ich muss dich lassen","Isaak, Heinrich","Heinrich Isaak","Gerhardt, Paul","Paul Gerhardt","Jésus-Christ - Sa mort"
"Ailes de la Foi",112,"Il est une verte colline.",,,," ","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa mort"
"Ailes de la Foi",113,"O Christ, j'ai vu ton agonie.",,,"Recueil de Freylinghausen","Recueil de Freylinghausen","Bastie, Barth.","Barth. Bastie","Jésus-Christ - Sa mort"
"Ailes de la Foi",114,"Mortels, voulez-vous savoir.",,,"Richard, Hortense","Hortense Richard","Cantique populaire","Cantique populaire","Jésus-Christ - Sa mort"
"Ailes de la Foi",115,"Obscur et pauvre.","Il s'est chargé de toutes nos langueurs",,"Haendel, George Frideric","George Frideric Haendel","Recordon, Ch.","Ch. Recordon","Jésus-Christ - Sa mort"
"Ailes de la Foi",116,"Sous ton voile d'ignominie.",,"Wer nur den lieben Gott lässt walten","Neumark, Georg","Georg Neumark","Vinet, Alexandre","Alexandre Vinet","Jésus-Christ - Sa mort"
"Ailes de la Foi",117,"Écoutez le cri d'agonie.",,"Wer nur den lieben Gott lässt walten","Neumark, Georg","Georg Neumark","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa mort"
"Ailes de la Foi",118,"À Toi la Gloire !",,"Thine be the glory","Haendel, George Frideric","George Frideric Haendel","Budry, Edmond Louis","Edmond Louis Budry","Jésus-Christ - Sa résurrection"
"Ailes de la Foi",119,"Brisant ses liens funèbres.",,"Christ the Lord is risen today","Lyra Davidica","Lyra Davidica","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa résurrection"
"Ailes de la Foi",120,"Tu dors dans ce tombeau.","Jésus est ressuscité","Low in the Grave He Lay","Lowry, Robert","Robert Lowry","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa résurrection"
"Ailes de la Foi",121,"Dans le morne et froid tombeau.",,,"Sullivan, Arthur","Arthur Sullivan","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa résurrection"
"Ailes de la Foi",122,"Dépouille enfin tes chaînes.",,,"Crüger, Johann ; harmonie de Bach, Johann Sebastian","Johann Crüger ; harmonie de Johann Sebastian Bach","Anteunis","Anteunis","Jésus-Christ - Sa résurrection"
"Ailes de la Foi",123,"Jésus vit, voici ton Roi.",,,"Air anglais Saint Albines ; harmonisation revue par Haein, E.","Air anglais Saint Albines ; harmonisation revue par E. Haein","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Sa résurrection"
"Ailes de la Foi",124,"Le Sauveur est ressuscité.",,,"Luther, Martin","Martin Luther","Hoseman, Jean-Jacques","Jean-Jacques Hoseman","Jésus-Christ - Sa résurrection"
"Ailes de la Foi",125,"Jésus sort de la tombe.",,"Valet will ich dir geben","Teschner, Melchior","Melchior Teschner","Recueil Vaud-Neuchâtel-Genève","Recueil Vaud-Neuchâtel-Genève","Jésus-Christ - Sa résurrection"
"Ailes de la Foi",126,"Non, rien en ma personne.",,"Valet will ich dir geben","Teschner, Melchior","Melchior Teschner","Gerhardt, Paul","Paul Gerhardt",
"Ailes de la Foi",127,"Mon rédempteur est vivant.",,"Jesus, meine Zuversicht","Crüger, Johann","Johann Crüger","Bonsen, L.-E.","L.-E. Bonsen","Jésus-Christ - Son ascension"
"Ailes de la Foi",128,"O cieux, unissez-vous.",,,"Malan, César","César Malan","Malan, César","César Malan","Jésus-Christ - Son ascension"
"Ailes de la Foi",129,"Nous attendons le Sauveur glorieux.","Voir face à face notre Sauveur","Soon Will our Savior from Heaven Appear","Harkness, Robert","Robert Harkness","Schürer, Mlle E.","Mlle E. Schürer","Jésus-Christ - Son retour"
"Ailes de la Foi",130,"Demeure par ta grâce.",,"Christus der ist mein Leben","Vulpius, Melchior","Melchior Vulpius","Monnier, J.-F.","J.-F. Monnier","Jésus-Christ - Son retour"
"Ailes de la Foi",131,"Oh ! quand sera-ce, Fils de Dieu.",,,"Air populaire allemand","Air populaire allemand","Humbert, Mlle Amélie","Mlle Amélie Humbert","Jésus-Christ - Son retour"
"Ailes de la Foi",132,"O mon âme captive.",,,"Songs and Solos","Songs and Solos","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Son retour"
"Ailes de la Foi",133,"Sur les collines éternelles.","Frères, levons les yeux en haut",,"Malan, César","César Malan","Chatelanat, Charles","Charles Chatelanat","Jésus-Christ - Son retour"
"Ailes de la Foi",134,"La moisson du monde est si grande.","Et que ton règne glorieux",,"Malan, César","César Malan","Budry, Edmond Louis","Edmond Louis Budry","Jésus-Christ - Son retour"
"Ailes de la Foi",135,"Dans sa gloire, notre Maître.","Du Sauveur qui nous donne","When He cometh","Root, George Frederick","George Frederick Root","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Son retour"
"Ailes de la Foi",136,"Tenons nos lampes prêtes.","Qu'à répondre on s'empresse",,"Psalmodie morave","Psalmodie morave","Paul, Léon","Léon Paul","Jésus-Christ - Son retour"
"Ailes de la Foi",137,"Viens, ô Jésus, ton Eglise t'appelle.",,,"Lutteroth, Mme H.","Mme H. Lutteroth","Chants Chrétiens","Chants Chrétiens","Jésus-Christ - Son retour"
"Ailes de la Foi",138,"Voyez le Christ sur la nue.",,"Lo, He Comes with Clouds Descending","Madan, Martin","Martin Madan","Saillens, Ruben","Ruben Saillens","Jésus-Christ - Son retour"
"Ailes de la Foi",139,"Descends, Esprit du Dieu vivant.",,"O Christ, Our King, Creator, Lord","Gladstone, William Henry","William Henry Gladstone","Saillens, Ruben","Ruben Saillens","Saint-Esprit"
"Ailes de la Foi",140,"Esprit divin, esprit de flamme.",,,"Moore, William","William Moore","Saillens, Ruben","Ruben Saillens","Saint-Esprit"
"Ailes de la Foi",141,"Esprit saint, Dieu puissant.",,,"Landurner","Landurner","Galland","Galland","Saint-Esprit"
"Ailes de la Foi",142,"En expirant, le Rédempteur.",,,"Thomas, Adélaïde","Adélaïde Thomas","Saillens, Ruben","Ruben Saillens","Saint-Esprit"
"Ailes de la Foi",143,"Rends-toi maître de nos âmes.","Oh ! Viens Esprit de Dieu","Come, Thou burning Spirit, come !","Fry, Charles William","Charles William Fry","Budry, Edmond Louis","Edmond Louis Budry","Saint-Esprit"
"Ailes de la Foi",144,"Viens, ô créateur de nos âmes.",,,"Stanley, John","John Stanley","Empeytaz, Henri-Louis","Henri-Louis Empeytaz","Saint-Esprit"
"Ailes de la Foi",145,"Comme une terre altérée.","Fraîches, fraîches rosées","There Shall Be Showers of Blessing","Mac Granahan, James","James Mac Granahan","Budry, Edmond Louis","Edmond Louis Budry","Saint-Esprit"
"Ailes de la Foi",146,"La parole du Seigneur.",,,," ","Cantique des Ecoles du dimanche","Cantique des Ecoles du dimanche","La Bible"
"Ailes de la Foi",147,"Divine parole.",,"On our way rejoicing","Havergal, Frances Ridley","Frances Ridley Havergal","Fisch, Auguste","Auguste Fisch","La Bible"
"Ailes de la Foi",148,"Romps-nous le pain de vie.",,"Break Thou the Bread of Life","Sherwin, William Fiske","William Fiske Sherwin","Saillens, Ruben","Ruben Saillens","La Bible"
"Ailes de la Foi",149,"Ta gloire, ô notre Dieu.",,"Nun jauchzet, all ihr Frommen","Crüger, Johann","Johann Crüger","Exchaquet, Mme","Mme Exchaquet","La Bible"
"Ailes de la Foi",150,"Tandis que dans le ciel.",,"Nun jauchzet, all ihr Frommen","Crüger, Johann","Johann Crüger","Tribollier","Tribollier","Jésus-Christ - Son retour"
"Ailes de la Foi",151,"Pour triompher dans les combats.",,"Eternal Father, Strong to Save","Dykes, John Bacchus","John Bacchus Dykes","Bersier, Eugène","Eugène Bersier","La Bible"
"Ailes de la Foi",152,"Ta Parole est un beau jardin.","J'aime ta parole, Seigneur",,"Wilson, F.","F. Wilson","Saillens, Ruben","Ruben Saillens","La Bible"
"Ailes de la Foi",153,"O mon Sauveur, ô source intarissable.",,"Come unto me, when shadows darkly gather","Mendelssohn, Felix","Felix Mendelssohn","Cantiques chrétiens","Cantiques chrétiens","La Bible"
"Ailes de la Foi",154,"Ta Parole Seigneur.",,"Die Wollust dieser Welt","Ahasvérus Fritsch","Ahasvérus Fritsch","Hoseman, Jean-Jacques","Jean-Jacques Hoseman","La Bible"
